,vari,deli,field,beta0,beta1,R2
1358,fg,1411,oi,0.8508314081706766,0.961832168251104,0.9251211198826192
1359,fg,1412,settle,13.810555951179197,0.986980915206046,0.9897625371955753
1360,fg,1412,volume,7.636605885496967,0.10248603574706372,0.010503387523148389
1361,fg,1412,oi,1.29193361009585,0.9553443686617642,0.9126828627337441
1362,fg,1501,settle,11.31951508495056,0.9889663209798325,0.9921655751389642
1363,fg,1501,volume,31659.452441300822,0.8988025379784184,0.8078501834156097
1364,fg,1501,oi,1738.2237137970615,0.9916858245447389,0.9834243887529385
1365,fg,1502,settle,17.31454088556655,0.9829211393641528,0.9912235349833666
1366,fg,1502,volume,6.912892849913094,0.029182117929880097,0.0008515960068734563
1367,fg,1502,oi,0.8540623509261738,0.9261213775485186,0.8577008059523661
1368,fg,1503,settle,20.414541206266776,0.9800923581900032,0.986944948035426
1369,fg,1503,volume,7.284534817394874,0.030956377502516664,0.0009582973080778379
1370,fg,1503,oi,1.3834479840257063,0.8586079593418667,0.737207627845204
1371,fg,1504,settle,50.08342483965666,0.9510480259066805,0.9740221626300043
1372,fg,1504,volume,2.4777193213959925,0.016445877486388354,0.00027046688629739357
1373,fg,1504,oi,0.2459614426495284,0.9565406473513991,0.9149700100354331
1374,fg,1505,settle,54.723132983529695,0.94627415283094,0.9385268996167888
1375,fg,1505,volume,4734.665290031527,0.6488830952097263,0.4207269915589541
1376,fg,1505,oi,297.31472390635474,0.9942333872453566,0.9880915714726862
1377,fg,1506,settle,51.58151022886216,0.9431728380131263,0.8969578249359917
1378,fg,1506,volume,40686.24447070883,0.7600875939235093,0.5775688317773464
1379,fg,1506,oi,2085.4706831961867,0.9904806356880796,0.9806171300186447
1380,fg,1507,settle,49.540561352043156,0.9447926483041842,0.8903794913626364
1381,fg,1507,volume,36.199728404558165,0.3977884551980698,0.15674012661151648
1382,fg,1507,oi,8.365851684914887,0.9792347427716772,0.9588254970436598
1383,fg,1508,settle,36.10815285370893,0.9596947855504379,0.917938854987317
1384,fg,1508,volume,16.394117062938108,0.1846920734279645,0.0341111619871205
1385,fg,1508,oi,3.2990778005549197,0.9736432490242746,0.9479811763705454
1386,fg,1509,settle,31.107781250327832,0.9653451406354532,0.9297616899644979
1387,fg,1509,volume,18367.803993078145,0.8345541520704208,0.696044608610794
1388,fg,1509,oi,2361.8743166110653,0.9824223261021546,0.9623420494957057
1389,fg,1510,settle,32.80059176700718,0.9637046859987329,0.9351622604194925
1390,fg,1510,volume,11.243854898046678,0.1163964716662731,0.013548138616357619
1391,fg,1510,oi,1.5351596777736518,0.9855548371886738,0.9713183371059941
1392,fg,1511,settle,-2.095507463055526,1.0033503835191573,0.963748289717229
1393,fg,1511,volume,5.099838492169258,0.20727899085451962,0.042964580049667744
1394,fg,1511,oi,0.8829422247818343,0.9693334104272586,0.9396072605705404
1395,fg,1512,settle,36.150321759375856,0.9605844822318955,0.923968065491222
1396,fg,1512,volume,16.334598001884785,0.1865042453456989,0.034774224438618107
1397,fg,1512,oi,2.335779072894546,0.9903959743447881,0.9808841859983631
1398,fg,1601,settle,30.546531373749072,0.9654551662143067,0.931405355479217
1399,fg,1601,volume,14870.719035511825,0.8814378762916325,0.7769198724534714
1400,fg,1601,oi,831.9741184190677,0.9913016425695624,0.9826458336549371
1401,fg,1602,settle,44.440578116418635,0.9496944136684868,0.9088148557249803
1402,fg,1602,volume,4.170804154890277,0.18590655235779346,0.03458480922618978
1403,fg,1602,oi,0.8268861235657559,0.9506675527877647,0.9037687959234764
1404,fg,1603,settle,13.005827785747215,0.9855087174020195,0.9558769278651172
1405,fg,1603,volume,2.8098466048200397,-0.006512216651954486,4.2408965722273706e-05
1406,fg,1603,oi,0.3608490566037731,0.9363207547169812,0.8766965557137771
1407,fg,1604,settle,19.732968604610505,0.9776474180033337,0.9479231776379973
1408,fg,1604,volume,2.4793492885873682,0.41096967067163886,0.168890079658373
1409,fg,1604,oi,5.3483734957397555,0.482402717184435,0.2322233032681067
1410,fg,1605,settle,16.101732854224306,0.9812072486854049,0.9676612174724807
1411,fg,1605,volume,32969.93009713603,0.6881562640510176,0.47355605262168976
1412,fg,1605,oi,761.0394010015306,0.9915650594561951,0.9831906692420133
1413,fg,1606,settle,14.415177490255104,0.9841627962851389,0.9666468862521269
1414,fg,1606,volume,26.810665509206338,0.4167805959289327,0.1737361374320352
1415,fg,1606,oi,8.621778538493583,0.9649258711370217,0.931081936789541
1416,fg,1607,settle,-1.8660781942182183,1.003127926741982,0.9744899500421078
1417,fg,1607,volume,3.8064654680039283,0.0986607571222956,0.009741556456290712
1418,fg,1607,oi,0.23229763229721417,0.9962034458987437,0.9924213056205304
1419,fg,1608,settle,-6.534569987507169,1.0084884883614254,0.9802140440378665
1420,fg,1608,volume,3.9015023700490064,0.024624407487748058,0.0006063614441226273
1421,fg,1608,oi,0.27907118114379575,0.9887385546923272,0.9776039295350717
1422,fg,1609,settle,4.155254491946099,0.9969075458173824,0.9890134543920339
1423,fg,1609,volume,17489.872872099593,0.8959687712159352,0.8027562240441916
1424,fg,1609,oi,813.0818562545319,0.9903811969269639,0.9808484948508275
1425,fg,1610,settle,-2.146244729643186,1.0042070083521548,0.9889924050589494
1426,fg,1610,volume,4.520333172856622,0.5495002987186999,0.3019505782919403
1427,fg,1610,oi,1.5523840172260277,0.9493037459632971,0.9011776020999476
1428,fg,1611,settle,-4.707079627642209,1.0071895525476111,0.9901058303219424
1429,fg,1611,volume,9.499512778264226,0.27479417795668987,0.0754706708484969
1430,fg,1611,oi,1.9815054350002945,0.9611061102379336,0.9208019277846683
1431,fg,1612,settle,-3.9587027182876966,1.0059629769052596,0.9891232831190315
1432,fg,1612,volume,57.50902385313351,0.21391659209784164,0.0456724162402542
1433,fg,1612,oi,17.230015501336155,0.9587617076341708,0.912815955320842
1434,fg,1701,settle,14.378026257066338,0.9883177781366288,0.9825374658887802
1435,fg,1701,volume,22525.965559652235,0.9169168008057214,0.8405439427255087
1436,fg,1701,oi,899.7216318589933,0.9911892830705744,0.9817336826912005
1437,fg,1702,settle,10.20488421932317,0.9929057632654366,0.9775113782300038
1438,fg,1702,volume,7.563818906075058,0.06348922922674471,0.004030882227806454
1439,fg,1702,oi,0.79288665760981,0.9411470737402704,0.8857578144098739
1440,fg,1703,settle,16.156980781519238,0.9869279290769666,0.9766896229982217
1441,fg,1703,volume,79.0354411539533,0.10972435582286447,0.01203943426074272
1442,fg,1703,oi,33.3904645083984,0.9728266211284429,0.9463916347761826
1443,fg,1704,settle,16.6681840634929,0.9864512863864787,0.9753768170842532
1444,fg,1704,volume,1.17652337253682,0.3539919359663083,0.12533878329186887
1445,fg,1704,oi,0.5450102732916529,0.8915493891257761,0.7948603132505444
1446,fg,1705,settle,19.055656661139324,0.9850686849896234,0.9764571192782017
1447,fg,1705,volume,17435.604245409595,0.8727782394282211,0.7616971804888965
1448,fg,1705,oi,1637.7325044541303,0.9831459314554356,0.966474693460228
1449,fg,1706,settle,26.049737201632396,0.9797862665281822,0.9662966647271373
1450,fg,1706,volume,11.474579835485455,0.22397350245560782,0.05016412980223228
1451,fg,1706,oi,1.735157886334422,0.9622370772505344,0.9259001928356514
1452,fg,1707,settle,14.986113883407889,0.989057165612264,0.9666888977982062
1453,fg,1707,volume,1.4020794087813366,0.13996159976814956,0.01958924940965967
1454,fg,1707,oi,0.3132468232117769,0.9455819387413116,0.8941252028737786
1455,fg,1708,settle,19.60071898231385,0.9852748609357455,0.9696526743991314
1456,fg,1708,volume,6.804661815030641,0.10642078363059185,0.011325383188549032
1457,fg,1708,oi,0.6001071895337626,0.9768668357582954,0.9542688148044239
1458,fg,1709,settle,16.332476351200185,0.9885659298592657,0.9779800509605093
1459,fg,1709,volume,16555.350808450326,0.8739510896395452,0.763787153280825
1460,fg,1709,oi,1681.8034767870572,0.9865668940335701,0.9733098093482994
1461,fg,1710,settle,32.98799237297493,0.9763912407484507,0.9574181030823496
1462,fg,1710,volume,15.598644172520883,0.05761477319704507,0.0033194620905471206
1463,fg,1710,oi,1.1097726993429449,0.9710567792292709,0.9429512684871242
1464,fg,1711,settle,43.89635166606854,0.9677137556507904,0.9380551642433782
1465,fg,1711,volume,2.6619425983501035,0.005912334882126606,3.495114295737345e-05
1466,fg,1711,oi,0.6715591579869749,0.9131001931770658,0.8315026294632157
1467,fg,1712,settle,-6.346696147224321,1.0056866108295837,0.9778290721839867
1468,fg,1712,volume,4.900711196688038,0.23145014697608884,0.053569170535252786
1469,fg,1712,oi,0.7688334412548599,0.9785637899603463,0.9575870910215565
1470,fu,1402,settle,6.8965112221269464,0.996827728579375,0.9777231743616234
1471,fu,1402,volume,0.5525435239625025,-0.011579682331350608,0.00013408904289446966
1472,fu,1402,oi,0.08353736979707033,0.9811387309623603,0.9633828225380834
1473,fu,1403,settle,138.0442726966855,0.9692779910377277,0.9482293705411313
