vari,deli,beta0,beta1,R2
rb,1504,-0.001056134863069125,0.9937769601977087,0.9945937413225578
rb,1505,-0.0044563879521954675,1.0010328660441306,0.9951069236435232
rb,1506,-0.0038291760969006387,1.000202944470691,0.9950655129388847
rb,1507,-0.00414779684771031,1.0002392257465318,0.994541994818387
rb,1508,0.003193889196480043,0.9874437835982024,0.9891866008108833
rb,1509,-0.0003707474784537413,0.9927469302374554,0.9888450558441552
rb,1510,-0.0064461276244447314,1.003656552732697,0.9905853046300567
rb,1511,-0.004002762303396665,1.0011015686433544,0.993149183514698
rb,1512,-0.005212852624602054,1.0027238391907938,0.9942451749680165
rb,1601,-0.0022039757236625443,0.9977048341668475,0.994935683849796
rb,1602,-0.00038957336582765055,0.9932874344548204,0.9950605304787187
rb,1603,0.002005628874552622,0.9907127666099421,0.9938419247885294
rb,1604,0.001772564632228856,0.9972793047969065,0.9901844073447615
rb,1605,0.003277079247873887,0.9895675517130853,0.9832460487121866
rb,1606,0.0035783553595891138,0.9842631215963363,0.9817903393373101
rb,1607,0.003357423244924951,0.9918878197555763,0.9782535100710154
rb,1608,0.0022435450964341085,0.9983728673889374,0.9806808470523971
rb,1609,0.0038765805867687526,0.9932026916868273,0.9843948459648852
rb,1610,0.005118727018241261,0.9920019201984617,0.9839323285158725
rb,1611,0.006119424084687642,0.9928358099738662,0.9809886398786418
rb,1612,0.002486556112388228,1.0045642035190383,0.9875351848005014
rb,1701,0.003938792848181734,0.9998751480978951,0.9866883363367214
rb,1702,0.004385879008867151,0.9973141308429696,0.9831923275297306
rb,1703,0.0033518071385042723,1.001121642445216,0.98909188747078
rb,1704,0.004135585596326968,0.9965505709221957,0.9889800739864401
rb,1705,0.006161711565054488,0.9940350174722662,0.9888960396576625
rb,1706,0.007105579066606129,0.9923894205887678,0.9846171670299833
rb,1707,0.007440668394167014,0.9921778654133685,0.9864278081987249
rb,1708,0.0038409383626723534,0.9996945086324969,0.9845570135221627
rb,1709,0.004824093250109265,0.9984283368093487,0.9872528839816243
rb,1710,0.010582494475644888,0.9856970405903891,0.9806416392048398
rb,1711,0.007667259999466289,0.9900886696338165,0.977026039991176
rb,1712,0.0006745951275202869,1.007698453304076,0.9818749343348007
ri,1401,-0.006014981902780258,1.003689232621257,0.9937822358089088
ri,1403,0.002666414192462915,0.9851223449545067,0.9842747407076539
ri,1405,-0.0024372560945900585,0.9967889364517631,0.9920079986678465
ri,1407,-0.002502833802171013,0.9975363671186867,0.9937431833952171
ri,1409,-0.0023895371121460864,0.9977542025653561,0.9787995133145032
ri,1411,0.0004425692789772539,0.991619462813697,0.9824146277977439
ri,1501,0.0019789883765326693,0.9933275731840723,0.9803150980848387
ri,1503,0.004937198422171923,0.9808223733434027,0.9724506821829693
ri,1505,0.005232819482379653,0.9800987696716263,0.9678522767491696
ri,1507,0.011476569330581632,0.9645754087560376,0.963914653348036
ri,1509,0.016556999091360897,0.9665988960439387,0.9021681756790766
ri,1511,-0.0009270670067114775,0.9986943052458261,0.9860569764562062
ri,1601,0.00013771977715672234,1.0102825487352276,0.9525647619007191
ri,1603,0.007224015775644389,0.9906236881736066,0.9670278708855914
ri,1605,-0.000861760001453344,1.0176998828396904,0.9787926997621788
ri,1607,0.0031754857717924585,0.9987865951968491,0.9859258890243582
ri,1609,0.022154200321455358,0.940201091853297,0.8812092158036491
ri,1611,0.015528956736005909,0.9611315841212622,0.9262508311655304
ri,1701,0.013337178281083939,0.9688271158947062,0.9261246856919326
ri,1703,0.01679298292092174,0.9591465090784365,0.9221701541883986
ri,1705,0.014684750112703919,0.9703147896065635,0.9403226682415974
ri,1707,0.026627571980275308,0.9477611105675657,0.9152209963267253
ri,1709,0.03081882848873721,0.9529285708532729,0.9262941678115998
ri,1711,0.01578516326910906,0.9644691882336045,0.927564362118685
rm,1401,0.0024995097794134067,0.9994208517509932,0.9771277875610137
rm,1403,0.005210043698754236,0.9933246518018846,0.9858467715162391
rm,1405,0.0043984265344158245,0.9974274173268862,0.979344044844738
rm,1407,0.004349999217432869,0.9957890878347395,0.9917335200168617
rm,1408,0.0039544704778746425,0.9921847174366414,0.9892896725498476
rm,1409,0.00017023918343001552,0.9979065101856148,0.9886040646318731
rm,1411,0.0020684031495338834,0.9943835955601106,0.9877484205969624
rm,1501,0.004116552917972567,0.9893113857371639,0.9758019528721267
rm,1503,0.005019393818819149,0.9888389016854382,0.9779564376916658
rm,1505,0.004032677375137052,0.9813518213942158,0.9745762898920037
rm,1507,0.008037831726553266,0.9811424722646995,0.9685601292927468
rm,1508,0.02012791234172477,0.9607972025128667,0.928208552530432
rm,1509,0.01789787764588471,0.9664397387907702,0.9207890527543963
rm,1511,-0.014314558640017315,1.0152208919426813,0.9684015048650422
rm,1601,0.003587108108980177,0.9910551490849066,0.9720980136779052
rm,1603,0.003975226028981181,0.9878113157036913,0.9743347995467028
rm,1605,0.008607083641055637,0.9789062580647414,0.9600815033292162
rm,1607,-0.0003380337254199825,1.0078795038364485,0.9885696743409572
rm,1608,0.0017951590024160749,0.9996432456823592,0.9857154579098075
rm,1609,0.0028694224070493594,0.9940031334202089,0.9861146087137516
rm,1611,0.0053573695058654475,0.992312563708235,0.9832121949744468
rm,1701,0.010367696901830318,0.9842938484188483,0.9766991236322895
rm,1703,0.025415198785150337,0.9602251297911352,0.9477500604876914
rm,1705,0.02643606983609016,0.9452224797204481,0.8965520114403316
rm,1707,0.02775858452531121,0.9419403049759922,0.8867876458074914
rm,1708,0.027814763258859555,0.9436779705221209,0.8895723358916943
rm,1709,0.017256262975100724,0.9613618490977784,0.9238656308713425
rm,1711,0.02695446409790031,0.9523186762880215,0.9056068580192213
rs,1407,0.014118049043426756,0.9726500058634676,0.9166599683719008
rs,1408,0.026728777225203726,0.944087497344573,0.8910504145851971
rs,1409,0.04115048023049941,0.9232078915860947,0.8614220847555665
rs,1411,0.030782201627895855,0.9302641903240334,0.869917334826463
rs,1507,0.0017062751693426026,0.9908931345128105,0.9623593705666087
rs,1508,-0.0015007522408953039,0.995942162477465,0.9741511377619234
rs,1509,-0.0007062468987380959,0.9973845432147067,0.9819639523569075
rs,1511,-0.0019894276804361404,0.9982302335961849,0.9906139030450428
rs,1607,0.015313827432599887,0.9562237649707412,0.9182296435628218
rs,1608,0.020094585876922706,0.9421090337589261,0.9061897956528818
rs,1609,0.034161517838737256,0.928496464222604,0.8600830344568877
rs,1611,0.021857593192593387,0.9598646542743765,0.9179747418179871
rs,1707,0.0049221936798307005,0.998028806819262,0.9901337232951727
rs,1708,0.01944575403490083,0.9748687990655915,0.9699616719011994
rs,1709,0.012006676127706742,0.9821438937718197,0.9647447297254854
rs,1711,0.021558201112988076,0.9708454876520204,0.946664385464508
ru,1401,-0.0002792398576553466,0.9925310373018312,0.9875170749465516
ru,1403,0.0009424878172186561,0.991338281031769,0.9815862603945017
ru,1404,-0.0008008459292268132,0.9953493518496075,0.982259090440582
ru,1405,-0.0031881706864474286,0.9993850640047298,0.989817663664619
ru,1406,-0.002043812868014859,0.9984413628571336,0.9910612871257636
ru,1407,-0.0018898733144658351,0.9994258526130663,0.9919164535640616
ru,1408,-0.0022631091562034934,0.9977453835666037,0.9928221902557398
ru,1409,-0.0023660114627273845,0.9969236405616628,0.9941351192313251
ru,1410,-0.0012181849220405279,0.9946061703575294,0.9933800148828825
ru,1411,-0.0005567641802714674,0.9933582960603704,0.9929991379576076
ru,1501,0.00517481189832224,0.9840935164727166,0.9815487695217625
ru,1503,0.0025065302170360747,0.989582007984019,0.9813721990826584
ru,1504,0.003459808311614701,0.9859462837029206,0.9766357324987862
ru,1505,0.0038101980556778684,0.9876596242668428,0.9804159862898821
ru,1506,0.004033914991495143,0.9834204723120905,0.9786834040237569
ru,1507,0.0059312263732001205,0.9758067198029631,0.95926058104268
ru,1508,0.007780236645336103,0.9758697127762579,0.9517889149766146
ru,1509,0.0031248034541613645,0.9886897019303384,0.9646700584637309
ru,1510,0.002297950709668848,0.9908709550189438,0.9705996459777035
ru,1511,-0.0023657703695496046,0.9992685404715749,0.9810233376185712
ru,1601,-0.0028883754796084813,1.0014505699297744,0.9868697141628071
ru,1603,0.0006221542374011016,0.9947531753554049,0.9887757339656873
ru,1604,0.0019445813701127893,0.9917561916920773,0.9862149848278553
ru,1605,0.002133515956476353,0.9855898552077671,0.9880929842087515
ru,1606,0.005721793790577992,0.9676155387614997,0.9764195007225326
ru,1607,0.009296581059512171,0.9700860642374032,0.9612624210766376
ru,1608,0.010921178164764237,0.9674496527937,0.9449328615570495
ru,1609,0.007036386245619266,0.9775745373174469,0.9615454639081796
ru,1610,0.009759557831630995,0.9762742310830076,0.9503587195646862
ru,1611,0.005413598706530218,0.9940605978971636,0.9587853498670674
ru,1701,0.001247942092573982,1.0093787625483919,0.9864727627117519
ru,1703,0.004343626248972654,0.9926968144440517,0.9867282771075316
ru,1704,0.0028632412612198707,0.992096656773637,0.9844518355190842
ru,1705,0.002367303351869166,0.9938257555151452,0.9884580602389096
ru,1706,0.002388335305035357,0.9931565882344657,0.986099768319844
ru,1707,0.0022228999122334515,0.9929320541905688,0.984872002232749
ru,1708,0.0022209859181361014,0.9929650531938575,0.984228784446044
ru,1709,0.002171575744158942,0.9938712505988548,0.9875120750679693
ru,1710,4.5295903181386335e-05,0.9971310860500662,0.9864706715123025
ru,1711,-0.001000059091480796,0.9972336642232396,0.9888569379185081
sf,1411,0.008433571528628388,0.9422834857297578,0.8871232594707945
sf,1412,0.005539423719602727,0.950108457535125,0.927254982984638
sf,1501,0.022927026272263923,0.9528072881610135,0.8915435101465006
sf,1502,0.015765459561430935,0.9681314850645604,0.9375009682247677
sf,1503,0.020473507071901556,0.9512545191331574,0.9308441390350585
sf,1504,0.013949736491924838,0.9738679766587257,0.9582960175445515
sf,1505,0.007319283231721511,0.9828495935172552,0.9771107566658342
sf,1506,0.0063297649756228185,0.9852971555742172,0.9827138506676322
sf,1507,0.006178339011773459,0.984971677492434,0.9809341479515716
sf,1508,0.0018152536575761023,0.9904884395981813,0.9802706470208413
sf,1509,0.014078499525404227,0.9712496373337753,0.9640067397116701
sf,1510,0.0039094822766434865,0.9853549761266129,0.9800877723186249
sf,1511,0.00634687071395931,0.9767170052872035,0.9761928909713707
sf,1512,0.015090005706709039,0.9708113931844456,0.9551403679675168
sf,1601,0.0015702420113851544,0.9927465474582544,0.9830355195775933
sf,1602,0.001932473883093551,0.9920339423488178,0.9836342023885554
sf,1603,0.0026672368540361013,0.9907335363716425,0.9819505166412776
sf,1604,0.001422622588436557,0.9944084070458084,0.9859578211347081
sf,1605,0.00818275436940494,0.9838380938442578,0.9676700440566937
sf,1606,0.008787581661397781,0.9838729635233002,0.969411767010283
sf,1607,0.0039830637559813125,0.9890805875136331,0.9811316069139839
sf,1608,0.0072246695507295604,0.9820163463771883,0.9761903571814182
sf,1609,0.008621374056650491,0.9828512923439068,0.9696855656370128
sf,1610,0.006373846510155214,0.9840563108695493,0.9675014049757561
sf,1611,0.010731180293164225,0.9830095723531974,0.9654972556024201
sf,1612,0.010414918367672407,0.9857453292914734,0.9798708229048944
sf,1701,0.0076757974612950515,0.9874704420691637,0.9773348600511015
sf,1702,0.01330918736759016,0.979792023614205,0.9640163919425421
sf,1703,0.007611987368302455,0.9854766340375345,0.9699544849180277
sf,1704,0.011320419742020114,0.9800372200142611,0.9564996602865108
sf,1705,0.00949456731648057,0.9850512971536728,0.9814576762637086
sf,1706,0.015228370862471495,0.977366859234807,0.9692583916395374
sf,1707,0.008391661349311347,0.9894221689793218,0.9751393776574966
sf,1708,0.003623460890451926,1.000918213364613,0.9797278850903414
sf,1709,0.007119241291159617,0.983614588634927,0.9796182987351715
sf,1710,0.007273503171395385,0.9778927784671458,0.9580020175703577
sf,1711,0.0034300868979034987,0.9888066266478854,0.9740584116139406
sf,1712,0.0018284708844973248,1.003676069681055,0.9813334543642546
sm,1411,0.0291489422910014,0.9337652047773901,0.9230676447711166
sm,1412,0.03160474892225072,0.9195625558905991,0.8941591629991561
sm,1501,0.04178720901291434,0.8904247665148841,0.8621198313449704
sm,1502,0.03645738130078086,0.9063131184822373,0.8895673225371081
sm,1503,0.0299518647941901,0.9256393938177279,0.8985471979458519
sm,1504,0.014566060542439006,0.9536973951589216,0.9572803187402279
sm,1505,0.003460447477106339,0.9830223876423764,0.9780736424032023
sm,1506,0.003615113641781251,0.9836887321890184,0.9779093417199536
sm,1507,0.00026971720244400865,0.9912391452542052,0.9786847430632003
sm,1508,-8.977822821376342e-05,0.9925292080995259,0.9826071333686841
sm,1509,0.003245897894673765,0.9860854720575424,0.9750910816852907
sm,1510,0.0016273585420836095,0.991134569595733,0.9858807246695908
sm,1511,0.003632071247391541,0.9863379532513656,0.9817026644418991
sm,1512,0.003151507660392174,0.9869741453717349,0.9817482343334103
sm,1601,-0.0011727465673666976,0.9965475363065339,0.9917873761318593
sm,1602,-0.00018457851684990242,0.9933067086564166,0.9927201368559231
sm,1603,0.0020727834698737457,0.990310580614673,0.9916637713445677
sm,1604,0.0013228198306487297,0.9899359811671281,0.9903293150888652
sm,1605,0.0037701490711907794,0.9932155869808781,0.9857823088358274
sm,1606,0.0026803652517369565,0.9959126804376727,0.9871617510485845
sm,1607,0.003539407501501897,0.997540861108479,0.9896391188807779
sm,1608,0.0015916771450567506,1.0003835178552851,0.9922908831361984
sm,1609,0.0016686577363302412,1.0007621035008194,0.9895199738240021
sm,1610,9.738033998762247e-05,1.0091777337133745,0.9920142415139491
sm,1611,-0.00022122388103969952,1.0114949104720405,0.9952126520008638
sm,1612,0.001355982411560249,1.0083264252298942,0.9946641856755504
sm,1701,0.004089563910800032,0.9997122358063875,0.9967706042759592
sm,1702,0.005125468331057037,0.9958169564073049,0.9958512450675903
sm,1703,0.0036755967375074134,0.9990965978197112,0.9957655342460142
sm,1704,0.003938330442838957,0.9943779968329527,0.9930316292942613
sm,1705,0.006858565843702022,0.9892069441481353,0.9889054379741252
sm,1706,0.007997506056113893,0.9864012893754097,0.9872989167060454
sm,1707,0.014089142493053798,0.9767956545137273,0.979382245620488
sm,1708,0.009430799109925725,0.9826925736093521,0.9718254284949012
sm,1709,0.012670268747977229,0.9763840209316431,0.9622146713386606
sm,1710,0.00643305265912215,0.9841538783979431,0.9675994021802049
sm,1711,0.005870397093628311,0.9797735552056714,0.9725927885746098
sm,1712,0.010742718850927225,0.9695980584128703,0.9419388068354031
sn,1507,0.014066854559941474,0.9622495871329069,0.9137413715849375
sn,1508,0.0124175261913386,0.963293492298684,0.9211607835534401
sn,1509,-0.0003419780753174445,0.987138951866368,0.9560373975655604
sn,1510,-0.004581464478813841,0.9965734907817998,0.9753355172817529
sn,1511,-0.005937518180025899,1.0010291140727463,0.9848661655302403
sn,1512,-0.003042397983926097,0.997720302295024,0.9875882811446913
sn,1601,0.0018678835419239275,0.9912279936475173,0.9867760962943684
sn,1602,0.0022997946386408502,0.9904837988507299,0.985557484790712
sn,1603,0.005604919465110704,0.987308525724981,0.9833467173743724
sn,1604,0.004773072908284691,0.9905121664131635,0.9825943280028018
sn,1605,0.0065356201665849045,0.9841254230656328,0.9836170831436934
sn,1606,0.009436376332301119,0.9829999433488601,0.9740275868852117
sn,1607,0.009937849637716085,0.9839425096421752,0.9697825737446581
sn,1608,0.003611025147541867,0.9954353873980043,0.9798127899515453
sn,1609,0.003449403773748093,0.996879305592946,0.9833024415479662
sn,1610,0.0024138647982019784,0.9999300258953495,0.9881705784714754
sn,1611,0.006365119154898612,0.9944105530775589,0.9855069910330685
sn,1612,0.004459367120584919,0.9990028782656772,0.9910219889946674
sn,1701,0.005753522650003852,0.9960144868858021,0.991126566029124
sn,1702,0.012644957606234925,0.9809848042607756,0.9745330141100024
sn,1703,0.007412492257458681,0.9919300030984705,0.9773388543884884
sn,1704,0.007978028846213493,0.9867751961271716,0.9768621300293914
sn,1705,0.010979517429438854,0.984977092439367,0.9828689199944775
sn,1706,0.011136280206868996,0.9826683997448634,0.9744101792221761
sn,1707,0.021632919292218056,0.9674370541355068,0.9635222870168711
sn,1708,0.022117481424520725,0.9622370953886328,0.9465239994083519
sn,1709,0.03478368827511604,0.9445590994472701,0.9289800474076689
sn,1710,0.05704762155294957,0.9071668804918682,0.8716664296287872
sn,1711,0.025024150722420403,0.9327863226666269,0.8661946517950205
sn,1712,0.03522582034224452,0.9131564433569413,0.8461876087390648
sr,1401,-0.0012921324393250734,0.9955486001492067,0.9821672722125809
sr,1403,0.0016417198559759505,0.9915906732611934,0.9876087806506334
sr,1405,0.0019436274057791642,0.9913540056505044,0.9898142145807548
sr,1407,0.0006342640800284845,0.9926374189670364,0.9884006816468407
sr,1409,-0.0015157317057835368,0.9978900350926103,0.9880555848627962
sr,1411,0.000722215501788229,0.9961693882740561,0.9850787036762662
sr,1501,0.007981319194904636,0.9867520320793047,0.9736773929854947
sr,1503,0.008367859949336674,0.9855234453629452,0.9716469344302531
sr,1505,0.006177377219303348,0.9891483167643714,0.9748899994997472
sr,1507,0.008872004135757273,0.9852726681591246,0.974359538468942
sr,1509,0.0072201279302856365,0.9863052469850636,0.9729856332920617
sr,1511,0.009131276704412626,0.9801582602741516,0.9633582212604977
sr,1601,0.006568028506673264,0.9870206288170384,0.9742843701544491
sr,1603,0.01273415513215219,0.9765894168394491,0.9637108493371377
sr,1605,0.011568439311060927,0.9793588366727027,0.9621867553347755
sr,1607,0.019973408190537677,0.9621576275025898,0.9288170994067337
sr,1609,0.014211577410556907,0.9758410303419275,0.9498249136609097
sr,1611,0.0037171248008473472,0.9945666403201232,0.9733209023476812
sr,1701,0.0013852935788434663,1.0015487325381331,0.9931952493902501
sr,1703,0.003638035040651331,0.9955860923175166,0.9927301350027982
sr,1705,0.004468953749344147,0.9937741644949594,0.99378863556828
sr,1707,0.00541830995091491,0.9909666606509964,0.9913513976856388
sr,1709,0.007637176016743978,0.9866896444401179,0.9863072023583525
sr,1711,0.004687223299342986,0.9903072483279911,0.9842418298629385
t,1509,0.02760837577127115,0.9433229130156137,0.8890329601014613
t,1512,0.00907518602154127,0.9850923180684231,0.942574082146298
t,1603,0.00597107854824844,0.9923854414792226,0.9698820089276831
t,1606,0.03854245477003629,0.9509498824190985,0.9425052550323934
t,1609,0.0070892732142780225,0.9913922774620354,0.9705500841847143
t,1612,0.007865370301746548,0.9886652436942319,0.9827267314115206
t,1703,0.007273446824462722,0.9869445375676316,0.9689065767159591
t,1706,0.0027361775892593434,0.9847829143780591,0.9740817864673453
t,1709,0.06340588123158569,0.8897031037058727,0.8010036881993716
t,1712,0.012190540431804077,0.9798428820163391,0.9470720292817258
ta,1401,-0.00102688536120908,0.9958320652876766,0.968831550577813
ta,1402,-0.00016084695538905527,0.9924196883690586,0.9769079979711045
ta,1403,-0.008527366574026198,1.006675251772211,0.9858987979256844
ta,1404,-0.004706389686398054,1.00298892683676,0.9885283730301719
ta,1405,-0.005607160615575242,1.0043759534115986,0.9938958933899399
ta,1406,0.0021310990760853386,0.9951189047513567,0.9924967944604022
ta,1407,0.002823380682614075,0.993088896096364,0.9905891066638874
ta,1408,0.0032684118408613347,0.9926393919519102,0.9907659757794128
ta,1409,0.004387170078463663,0.986491620639048,0.9859390907630213
ta,1410,-0.002030590261511376,0.9966884550579913,0.9811093073604291
ta,1411,-0.004698809663214771,1.0009783422136638,0.9873735405256506
ta,1412,-0.01008901899340392,1.0089958062473299,0.9798114178497765
ta,1501,-0.007877687284621456,1.0060638281789285,0.9905678337681119
ta,1502,-0.0035591286875779993,1.000617074362244,0.9918546615013955
ta,1503,-0.003471400645158601,1.0016924481704579,0.9940022008816622
ta,1504,-0.0023155799174071102,0.9991083886366041,0.9940013354903783
ta,1505,-0.00020556309914205088,0.996290565576291,0.9932177450804403
ta,1506,0.00024168914308849977,0.9923930893634352,0.9926935346486788
ta,1507,-0.00048793091104031277,0.9921354849264737,0.9897028869795831
ta,1508,0.001900831572140797,0.9818471257393602,0.9860910613848248
ta,1509,0.00799886647027614,0.9742106716191075,0.9752031115656871
ta,1510,0.008568913966733378,0.9786134278191421,0.9617531073067742
ta,1511,0.012876564427006599,0.9676877635377823,0.9526098114364497
ta,1512,0.0038755819990151288,0.9868083771137528,0.9548857612287988
ta,1601,0.0023157753671271993,0.9916208448322404,0.969194041315121
ta,1602,0.0025263863134274735,0.9897778129189445,0.9766688947273312
ta,1603,0.0024969507195361515,0.9906158518615114,0.9786445168017448
ta,1604,0.004278737368679934,0.98151126523554,0.9776767687446682
ta,1605,0.007218898791888133,0.971944445781287,0.9667394180444341
ta,1606,0.010821565378426346,0.9618653980037123,0.9544687657291595
ta,1607,0.021429599646901335,0.9491869148941366,0.9089840063353908
ta,1608,0.025286325954377825,0.9373070903547528,0.8857307324400626
ta,1609,0.016833918522182162,0.9556393840735213,0.917528798925642
ta,1610,0.017942194509983737,0.956958259004991,0.9142765610946875
ta,1611,0.013262868320806918,0.9737803318340628,0.939643429753692
ta,1612,0.02109393679994087,0.9598242692504486,0.9123169644345054
ta,1701,0.02085998548589945,0.9663744568502934,0.9412858821591557
ta,1702,0.00954497161120343,0.983438689334508,0.9510738483735843
ta,1703,0.009473882343452592,0.974976292375463,0.9542516599637798
ta,1704,0.006678662813518286,0.980331050590868,0.9611445688024151
ta,1705,0.0030641840630219294,0.9891004473531411,0.9734422091919058
ta,1706,0.0054523274446593925,0.9840730844138678,0.9652501797280764
ta,1707,0.00584292383008159,0.9866559653403735,0.9720764551778401
ta,1708,0.006346394907091185,0.9842438910556606,0.9706840020691158
ta,1709,0.007060772458712419,0.9833914607800158,0.9713325648776062
ta,1710,0.007696459565837839,0.9802318558201771,0.9612014387376044
ta,1711,0.007518867851223104,0.9834824260176194,0.9641306158656784
ta,1712,0.006379867843348744,0.9826927930398986,0.9695724652643902
tc,1401,0.053571471391642214,0.9258188694362913,0.933570701512504
tc,1402,0.03557222659018782,0.932852498351012,0.9048980536923057
tc,1403,0.00965737215985267,0.9787815604914238,0.9580133431580266
tc,1404,0.0049974540213620945,0.9844090638412937,0.9605146000808183
tc,1405,0.00783843624824216,0.9848820775978235,0.9696106084488993
tc,1406,0.006055045116921571,0.9859053028482233,0.9710917687929236
tc,1407,0.007367359923980106,0.9842086020597797,0.9689372283897484
tc,1408,0.002712773763528112,0.9910175224895766,0.9790915718510038
tc,1409,-0.0010980587897363083,0.9980762363843472,0.9888680681534148
tc,1410,0.0010203590572489853,0.991683086740651,0.9900242417295357
tc,1411,0.0004111901869361754,0.9929956348926863,0.9916509023415774
tc,1412,0.00774668570320933,0.9620853392365125,0.971110059812792
tc,1501,0.01018368820403976,0.9761920074663187,0.9592919204687617
tc,1502,0.009872427122831406,0.977954640747889,0.9591823595351806
tc,1503,0.009126543584981196,0.9786769606223937,0.9601644404911909
tc,1504,-0.0008083189560078728,0.9942788134364685,0.9803184996270113
tc,1505,-0.008881240391255115,1.0076880489600146,0.993315921833977
tc,1506,-0.0038752493311699308,1.0004967226390729,0.994714143447946
tc,1507,-0.0036695715965317476,1.0004559693928725,0.9955122635082703
tc,1508,-0.00044751843252658144,0.995437482798069,0.9932958840570727
tc,1509,-0.00457575754787019,1.0019254129391162,0.995210946628981
tc,1510,-0.002549009179869737,0.9967937763201431,0.9950467044565364
tc,1511,-0.0036742305083525893,0.9995195739480187,0.9955283422581829
tc,1512,-0.0035233642669178496,0.9993456758641226,0.9961016659506859
tc,1601,-0.004143967982953952,1.0004246998590633,0.9972025328194156
tc,1602,-0.0024205947602297714,0.9964416320026296,0.9964980487642824
tc,1603,0.0008700046754811504,0.9907035217130582,0.9935630909360991
tc,1604,0.0011377601929541746,0.9933597537557138,0.9908169002181645
tf,1403,0.008414590416435604,0.9702555073905645,0.9623767795954697
tf,1406,0.009815597013394007,0.974699513157654,0.9568213543356717
tf,1409,0.01832707443039268,0.9621492874730346,0.9491439525179581
tf,1412,0.007589398445179644,0.9831260733651276,0.969392799217693
tf,1503,0.0059889631483495045,0.992815573578224,0.9760310187990454
tf,1506,0.02928201443759709,0.9518545688091974,0.9381437655392799
tf,1509,0.019451591295302047,0.9621175745347462,0.9309030200561556
tf,1512,0.021319233760760316,0.961221658636647,0.9008647075593186
tf,1603,0.012989781984960085,0.9837290290200699,0.9581090753027762
tf,1606,0.03628094388763914,0.9519780707987746,0.9361291805599758
tf,1609,0.00886816259298391,0.9879126264397193,0.9667281217973274
tf,1612,0.007908724941230197,0.9887759338217391,0.9829144075626
tf,1703,0.015169818737455355,0.9764059469941818,0.9539426267734344
tf,1706,0.0020173089464208013,0.9870026196142023,0.9734616735336883
tf,1709,0.05685718977707638,0.8850648471798559,0.7898108299593354
tf,1712,0.009117253891424369,0.9832942691433146,0.9530350238743964
v,1401,0.0024638549597475546,0.9874252608587983,0.9741333784751806
v,1402,0.005150602257952424,0.9843085676752703,0.9788287165225208
v,1403,-0.0004363670209860601,0.9949381389220406,0.9765204654425864
v,1404,0.02109595953203798,0.9642789741468245,0.9289427050406135
v,1405,-0.000758651904047338,0.997614025553071,0.9887565246591559
v,1406,0.0045614509708060995,0.988388137565782,0.9827845589018183
v,1407,0.0055861158399867165,0.9851272165739098,0.9763289980095
v,1408,0.0055550982112022775,0.9833521095933436,0.9800586161856815
v,1409,0.0014581554470345904,0.9882528610114933,0.9876994748453368
v,1410,0.0019208225089279761,0.9892133202169886,0.9860715972401781
v,1411,0.005135449268252578,0.9831539039380934,0.9711256052377101
v,1412,0.019781961410821173,0.956889162910842,0.932961259278533
v,1501,0.0023330508859379226,0.9893238210659264,0.9746439321241045
v,1502,0.007702392802192888,0.9775396461949738,0.9698819586728123
v,1503,-0.005760909505960833,1.003107383471507,0.9925324660871548
v,1504,0.003448838144730249,0.9923969950586552,0.9899439434448274
v,1505,0.0043064931822630464,0.990869345529926,0.9878483733543835
v,1506,0.004179972839359894,0.991246124562897,0.987018044320443
v,1507,0.005565051313616686,0.9864473705887327,0.9836203869690137
v,1508,0.004524608016845693,0.9910074412651948,0.9885926663643474
v,1509,0.012389856610657238,0.9698567089166203,0.951283146463721
v,1510,0.013018166768971946,0.9680474644212027,0.9382058737352317
v,1511,0.01722266603456224,0.9614481726095967,0.9274104899603495
v,1512,0.011029320720131533,0.9746117279467188,0.9496013159400688
v,1601,0.003434961435615052,0.9917362015346446,0.9812195565425161
v,1602,-0.0025924080102731287,1.000607089238692,0.9791361765605683
v,1603,-0.00023120393243945998,0.9958826598036068,0.9848199965017755
v,1604,0.003646759220123365,0.9897387855141175,0.9821656047006418
v,1605,0.0053541832658587606,0.9869547817280988,0.9840979889267668
v,1606,0.004245936312687616,0.991978843693404,0.9825757295850872
v,1607,0.00388864761475328,0.9928029369965805,0.9855318611018615
v,1608,0.0025631803460343973,0.9989886416341891,0.9810498150620062
v,1609,0.002400467162166244,0.9995110347596307,0.9874390771143432
v,1610,0.0037325101858575217,0.9970092929000035,0.9877460929601518
v,1611,0.013177149269819936,0.9816098204802544,0.9753914610513253
v,1612,0.0031952652372508467,1.000513618605945,0.9894356961809209
v,1701,0.004309463677426929,0.9927172267773079,0.9914680018744537
v,1702,0.003907368148974078,0.991781202927494,0.9878954250168939
v,1703,0.004628133107729629,0.9852235590631204,0.9711451836684847
v,1704,0.0068199602399546195,0.9896250707132239,0.9819872739290573
v,1705,0.006894369041449678,0.987276149817379,0.9845780082806033
v,1706,0.011373263181136796,0.9803222577983692,0.9779216513838299
v,1707,0.008912018085637746,0.9819548251159306,0.9730538937762073
v,1708,0.010768219076971416,0.9843925943012802,0.96664171868342
v,1709,0.009064149990671528,0.9879985956622662,0.9694167120259931
v,1710,0.012836380701340295,0.9772733012087796,0.9585510776438476
v,1711,0.009953960928791038,0.9744512096794906,0.9520929627758028
v,1712,0.00941765913650662,0.9756591476332054,0.9497730826512324
wh,1401,0.005107485873365642,0.9917655769553289,0.9843240199386741
